orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal,cod_ibge,despesa_empenhada_2025,despesa_liquidada_2025,despesa_paga_2025,populacao_siconfi_2025,liquidada_sobre_empenhada,paga_sobre_empenhada,despesa_empenhada_per_capita,exposicao_strength,exposicao_degree,procurement_intensity_parcial,log_despesa_empenhada,log_populacao_siconfi,log_despesa_per_capita,instrumentos_por_fornecedor
00879976000186,1,130,4115804,Medianeira,PR,11618940.0,130,129,0.0160606475716299,0.0078106508875739,0.0602464596598312,0.1420095120553165,62.26399001285792,0.0083736213807833,5.9171597633138886e-05,0.008249996684056,0.0083144497831502,0.4014183565818778,0.7338298875553487,True,4115804,349550303.12,318420851.59,317796417.05,54390.0,0.9109442868389865,0.9091578929081948,6426.738428387572,0.7338298875553487,0.4014183565818778,0.03323967937173048,19.672158038093972,10.903935592417007,8.768222445676964,1.0077519379844961
00955107000193,1,62,3543907,Rio Claro,SP,10561655.78,62,41,0.3182372040148773,0.0327783558792924,0.4431123393419284,0.9358906421394468,3.1423101616781763,0.3011931341152492,0.0085978147762747,0.2854588481355849,0.2925953193389745,0.4089851054170996,0.9493969393350832,True,3543907,1460461802.91,1411186984.88,1262954013.02,206950.0,0.9662607964605313,0.8647634676261565,7057.075636192318,0.9493969393350832,0.4089851054170996,0.0072317233897906015,21.10201852601631,12.240232497176878,8.861786028839429,1.5121951219512195
00956081000106,1,6,3202900,Itarana,ES,106151.38,6,6,0.2320739326466755,0.1666666666666666,0.3101504662492376,0.8874422546367273,4.308971665173896,0.0784887191760106,3.3306690738754695e-17,0.0654072659800088,0.0784887191760106,0.5665369071316149,0.5120898105723422,True,3202900,78064468.82,74816348.24,74816348.24,12452.0,0.9583918185943279,0.9583918185943279,6269.2313539993565,0.5120898105723422,0.5665369071316149,0.0013597912290258766,18.173045566604884,9.4296365315615,8.743409035043385,1.0
00999472000108,1,78,5220454,Senador Canedo,GO,26509823.0,78,78,0.0279491368162613,0.0128205128205128,0.0543194875348658,0.2172779501394634,35.779280289550194,0.0153250996320569,0.0,0.0151286239957484,0.0153250996320569,0.5098980309332628,0.8895267040278789,True,5220454,1200186494.14,1168740174.46,1167906836.04,153522.0,0.9737988055743511,0.9731044647997558,7817.684072250232,0.8895267040278789,0.5098980309332628,0.022088086417766058,20.90574279344854,11.941599158215274,8.964143635233265,1.0
01071994000108,1,27,4120358,Pranchita,PR,2374612.26,27,27,0.1737828224387252,0.037037037037037,0.2736810598291108,0.7285865693290069,5.754308659318696,0.1420052386863685,0.0,0.1367457854016882,0.1420052386863685,0.5901513689714607,0.8838852405670745,True,4120358,59303645.09,59271835.0,58953889.08,5705.0,0.9994636064958279,0.9941022847841948,10395.029814198073,0.8838852405670745,0.5901513689714607,0.0400415903001621,17.898181330712898,8.649098262296176,9.249083068416724,1.0
01210830000106,1,12,1709500,Gurupi,TO,247688.71,12,12,0.1253255800432246,0.0833333333333333,0.2230622461556685,0.6075206253849843,7.97921700944932,0.0458097236835177,1.5139404881252137e-17,0.0419922467098912,0.0458097236835177,0.5871260455807584,0.5488602270331562,True,1709500,716196129.85,686095789.63,675843710.71,83817.0,0.9579719311994827,0.9436573063464454,8544.759772480524,0.5488602270331562,0.5871260455807584,0.0003458392187233347,20.389464611785996,11.336391129857876,9.05307348192812,1.0
01280363000190,1,40,4209102,Joinville,SC,17847811.020000003,40,36,0.516445116024835,0.0375,0.6590008145435865,0.9734623411538118,1.9363141773847496,0.5026292621969731,0.01,0.478945116024835,0.4926292621969731,0.4030349397261867,0.9764547823318932,True,4209102,4677973285.15,4491280681.35,4295508268.18,617979.0,0.9600911351091623,0.9182412994567293,7569.7932860987175,0.9764547823318932,0.4030349397261867,0.0038152870767041397,22.26613079435032,13.33420975527995,8.931921039070371,1.1111111111111112
01282378000198,1,83,4217105,São Martinho,SC,275811.33,83,32,0.3264675749704674,0.0599506459573232,0.4356945742584251,0.8872511509951386,3.063091334845309,0.3047407225501599,0.0296264732462691,0.2665169290131441,0.2751142493038906,0.988420371692752,0.9509934352417204,True,4217105,38347052.55,32897069.82,32756068.28,3654.0,0.857877402105576,0.8542004170278793,10494.54092775041,0.9509934352417204,0.988420371692752,0.007192504029882736,17.462188226239828,8.203577736937952,9.258610489301875,2.59375
01294821000140,1,5,4219002,Urussanga,SC,108830.32,5,5,0.2908090286534612,0.2,0.411833761032771,0.9356796892630656,3.438682783097621,0.1135112858168265,3.4694469519536136e-17,0.0908090286534612,0.1135112858168265,0.7216033051462175,0.7463330555167816,True,4219002,138481724.57,132028968.0,131425807.94,20915.0,0.9534035513347594,0.9490480303310105,6621.167801577814,0.7463330555167816,0.7216033051462175,0.0007858821829229045,18.746248922321985,9.948221883876299,8.798027038445687,1.0
01335616000186,1,6,3519071,Hortolândia,SP,247547.66,6,5,0.8458034325109581,0.2222222222222222,0.9183686082914296,0.9927442658920712,1.1823078052914429,0.8072542906386976,0.0277777777777778,0.6235812102887359,0.7794765128609198,0.9286776547191332,0.8394823368269281,True,3519071,1643064720.43,1617198988.93,1587372803.39,246449.0,0.9842576307686585,0.9661048549411827,6666.956329423127,0.8394823368269281,0.9286776547191332,0.00015066214794948264,21.219829066844703,12.414910354507114,8.804918712337589,1.2
01349236000109,1,150,4202800,Braço do Norte,SC,798637.512,150,27,0.0850697326245563,0.0720888888888889,0.1541113898992513,0.4692083872464032,11.755062219524811,0.04988010695627,0.0364,0.0129808437356674,0.01348010695627,0.998823193447826,0.9661347823758368,True,4202800,220117573.0,195929566.5,192250071.35,34113.0,0.8901132418900511,0.8733971973696075,6452.600855978659,0.9661347823758368,0.998823193447826,0.003628231499717653,19.20967238429094,10.437433822292833,8.772238561998108,5.555555555555555
01397083000167,1,73,4216503,São Joaquim,SC,100602.17,73,37,0.1466578203959035,0.0504785137924563,0.3114594844226521,0.6386149523414854,6.818593084913539,0.1229538709624564,0.0241029169533579,0.0961793066034472,0.0988509540090985,0.9499614551316564,0.8329953085390361,True,4216503,202831996.46,179589594.9,178884373.46,26026.0,0.8854105764098044,0.8819337016942361,7793.4371958810425,0.8329953085390361,0.9499614551316564,0.000495987673324704,19.127888590707776,10.166851317336702,8.961037273371074,1.972972972972973
01404511000131,1,59,4305108,Caxias do Sul,RS,1198498.93,59,36,0.1426669623016937,0.0577420281528296,0.2803506883397885,0.6635713975981605,7.009331269599255,0.1181717326531707,0.030820371814339,0.084924934148864,0.0873513608388316,0.536758008670956,0.7361063369289741,True,4305108,3571734146.76,3446693049.38,3364463468.66,503068.0,0.9649914881001355,0.9419691753127762,7099.903286951268,0.7361063369289741,0.536758008670956,0.0003355509902905806,21.996317070191957,13.128480628811484,8.867836441380472,1.6388888888888888
01420402000108,1,15,1504208,Marabá,PA,585387.26,15,13,0.6902083991042532,0.0844444444444444,0.8279417628596837,0.9274758388148044,1.4488377731968949,0.6643924323629409,0.0081481481481481,0.6057639546598088,0.6562442842147928,0.4620975469133834,0.8423318955145528,True,1504208,1773067554.1,1633032360.81,1621389850.92,271321.0,0.9210209487133268,0.914454639458455,6534.944048193836,0.8423318955145528,0.4620975469133834,0.00033015507990452153,21.295976964891878,12.511057900738024,8.784919064153856,1.1538461538461537
01465988000127,1,181,5213103,Mineiros,GO,4367017.77,181,113,0.0712633816597722,0.018589176154574,0.1908458526835808,0.4472593478821589,14.03245224558989,0.0629710904245916,0.009826579513097,0.0526742055051981,0.0531445109114945,0.6335084298579464,0.7780985131691335,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,9540.453969173652,0.7780985131691335,0.6335084298579464,0.006437206703796161,20.335251476219995,11.171955127042576,9.16329634917742,1.6017699115044248
01494665000161,1,18,5209101,Goiatuba,GO,608786.3300000001,18,15,0.1825732498012632,0.074074074074074,0.3065114816227887,0.7368088077798988,5.477253656209395,0.1241856247870677,0.0079365079365079,0.1084991757271891,0.1162491168505597,0.4348281855208816,0.6712453370504156,True,5209101,382326024.63,374096376.41,371698980.44,36936.0,0.9784747893425139,0.9722042353766411,10351.040302956466,0.6712453370504156,0.4348281855208816,0.0015923224964587734,19.761784270192255,10.516941964186826,9.24484230600543,1.2
01600293000100,1,40,4214904,Rio Fortuna,SC,101651.77,40,24,0.4190953485824656,0.055,0.621730443060657,0.8918264777878436,2.3860918604378867,0.3938386246077902,0.0139130434782608,0.3640953485824656,0.3799255811295293,0.6260760024289795,0.6895089403573158,True,4214904,45408613.03,44771696.46,44562639.64,4885.0,0.985973661657994,0.9813697593132586,9295.51955578301,0.6895089403573158,0.6260760024289795,0.0022386010762504896,17.631212359335272,8.493924564476883,9.13728779485839,1.6666666666666667
01610999000153,1,13,4203303,Campo Alegre,SC,13286.62,13,12,0.379511129578573,0.0887573964497041,0.5953658643055947,0.843736029178226,2.6349688377003515,0.3231030504493524,0.0059171597633136,0.2907537331288689,0.3171858906860388,0.9947415335402404,0.817486814233129,True,4203303,125014962.11,120247415.82,109472822.27,12318.0,0.9618641944169445,0.8756777622639715,10148.965912485794,0.817486814233129,0.9947415335402404,0.00010628023858703548,18.643943984983476,9.418816886246988,9.225127098736486,1.0833333333333333
01648573000199,1,44,3303955,Pinheiral,RJ,5066224.19,44,37,0.2591457495889256,0.03099173553719,0.486728815686303,0.6967581709012368,3.858832342750236,0.2385664648552847,0.004074839302112,0.2281540140517355,0.2344916255531726,0.7447417882825756,0.8859567334781283,True,3303955,183413766.01,178643498.53,172799777.64,24553.0,0.9739917696268234,0.9421309065240975,7470.116320205269,0.8859567334781283,0.7447417882825756,0.02762183177528661,19.02725517500249,10.108589325349573,8.918665849652918,1.1891891891891893
01650166000116,1,18,5212204,Jussara,GO,579048.92,18,15,0.2138000615108942,0.074074074074074,0.4144727530102292,0.6717912538374133,4.677267129546848,0.1576429230473867,0.0079365079365079,0.1397259874368202,0.1497064151108788,0.4825474236048388,0.6717791023304875,True,5212204,134970253.63,133933174.01,133547382.43,19582.0,0.9923162356733582,0.9894578904482126,6892.567338882647,0.6717791023304875,0.4825474236048388,0.004290196576109079,18.72056496864203,9.882366055914016,8.838198912728014,1.2
01743462000161,1,6,4210605,Massaranduba,SC,7074.5,6,6,0.3399855573239107,0.1666666666666666,0.4839918015407449,0.9643084316912856,2.941301412539948,0.2079826687886928,3.3306690738754695e-17,0.173318890657244,0.2079826687886928,0.9834353421249682,0.7471548617585969,True,4210605,124444403.28,110119199.41,109432576.68,18922.0,0.8848867165382417,0.8793692106327725,6576.70453863228,0.7471548617585969,0.9834353421249682,5.6848679519016775e-05,18.639369614131425,9.84808054526439,8.791289068867036,1.0
01746653000187,1,698,4208807,Jaguaruna,SC,1372016.0082,698,163,0.0349112696172949,0.0205458083266968,0.1041020360887652,0.2867162545108269,28.64404563231937,0.0289539317754263,0.0144997947978492,0.014365461290598,0.014454136977577,0.995583892748012,0.9274310169250825,True,4208807,139499891.73,134391375.01,131446853.98,19538.0,0.9633797800367655,0.9422720860200628,7139.926897840106,0.9274310169250825,0.995583892748012,0.009835247835571923,18.75357438309636,9.880116566212887,8.873457816883473,4.282208588957055
01815216000178,1,132,5218805,Rio Verde,GO,40244972.07,132,118,0.1694447488653912,0.0095270890725436,0.3844455395096016,0.5911605889207416,5.901628741498568,0.1623459860351809,0.0010615086372662,0.1599176597928476,0.1612844773979147,0.4374408462174675,0.9295376138843544,True,5218805,2409832671.89,2291315121.4,2238259790.56,214607.0,0.9508191784963028,0.9288029897962012,11229.04971361605,0.9295376138843544,0.4374408462174675,0.016700318050894548,21.60282315128751,12.276563727472475,9.326259423815037,1.11864406779661
01823752000115,1,10,4208203,Itajaí,SC,80519.47,10,7,0.3104101187524868,0.16,0.4346774761433477,0.9314016845863492,3.221544465170527,0.1954784718779012,0.02,0.1504101187524867,0.1754784718779012,0.7318943721529946,0.7097156326300114,True,4208203,2879626419.94,2710544158.75,2700099900.64,291169.0,0.9412832650724454,0.9376563160912585,9889.879829033998,0.7097156326300114,0.7318943721529946,2.796177637572783e-05,21.780926407381898,12.581659133593865,9.199267273788033,1.4285714285714286
01824828000127,1,119,4209409,Laguna,SC,75436.55999999998,119,44,0.091977818179969,0.0408869430124991,0.1895287908144274,0.5085059552026232,10.872186574847245,0.0708610232539217,0.0185819881988363,0.0510908751674698,0.0522790350550854,0.9872984321413474,0.7617932960121432,True,4209409,222290089.45,210941157.72,206265737.35,41269.0,0.9489453994189304,0.9279124312755096,5386.3696588238145,0.7617932960121432,0.9872984321413474,0.0003393608783308715,19.21949379606928,10.627866891777025,8.591626904292255,2.7045454545454546
01850671000104,1,142,4203600,Campos Novos,SC,447376.5,142,55,0.1830011271791377,0.041559214441579,0.3568806139795005,0.712906489276929,5.464447216333873,0.1678715184231957,0.023810311005312,0.1414419127375586,0.1440612074178837,0.934072065827228,0.8159020325594296,True,4203600,321410573.31,305440464.69,302772642.41,36976.0,0.9503124354138877,0.9420120791047415,8692.410571992645,0.8159020325594296,0.934072065827228,0.001391915939145244,19.58822990839303,10.518024332514162,9.070205575878868,2.581818181818182
01877528000106,1,37,4202107,Barra Velha,SC,13136023.8586,37,34,0.18778094206419,0.0328707085463842,0.3014926025280597,0.7802878656686911,5.325354048219468,0.1631682433388624,0.003563760320517,0.1549102335178058,0.1596044830183453,0.693133283378935,0.954587143568272,True,4202107,338663895.79,313109110.99,309350941.75,45633.0,0.9245423408940937,0.9134452936838106,7421.469020007451,0.954587143568272,0.693133283378935,0.038787789374351955,19.64051871567868,10.728386417979852,8.912132297698827,1.088235294117647
01896727000161,1,35,4210803,Meleiro,SC,52331.29000000001,35,21,0.6481948109908329,0.0710204081632652,0.8025791070695945,0.8884374912217909,1.54274607424178,0.6306045515403745,0.0245714285714285,0.5771744028275676,0.606033122968946,0.5190582746629903,0.6052255859896324,True,4210803,52087179.73,51086619.75,50866929.75,6940.0,0.9807906670089163,0.9765729304921997,7505.357309798271,0.6052255859896324,0.5190582746629903,0.001004686571076902,17.76842940600184,8.84505705350085,8.923372352500987,1.6666666666666667
01906118000146,1,6,3205010,Sooretama,ES,580149.94,6,6,0.7760365628393504,0.1666666666666666,0.8788132254223795,0.9737998766318926,1.2885990788130082,0.7312438754072205,3.3306690738754695e-17,0.6093698961726837,0.7312438754072205,0.4014183565818778,0.8360752708424759,True,3205010,200832446.08,195469000.76,194171415.92,27255.0,0.9732939302155214,0.9668328983188968,7368.645976151165,0.8360752708424759,0.4014183565818778,0.002888726156175491,19.117981516792295,10.21299226949838,8.904989247293914,1.0
01935036000120,1,47,4207304,Imbituba,SC,43665.91999999999,47,30,0.1645168841735157,0.0475328202806699,0.2774932945418303,0.7032037799730316,6.078403472225387,0.1357071215588094,0.0146891244282792,0.1169840638928457,0.1210179971305301,0.9862903343629268,0.7594864178019203,True,4207304,350268532.1,310891783.27,306098043.67,54258.0,0.8875812548905816,0.8738953563279571,6455.6108242102555,0.7594864178019203,0.9862903343629268,0.00012466412480220625,19.674210652845176,10.901505725968535,8.77270492687664,1.5666666666666667
01941360000150,1,305,4203303,Campo Alegre,SC,1109605.7832,305,117,0.1145112754506306,0.0218973394248857,0.2874804771475348,0.5384213148899168,8.732764490350396,0.106877751963136,0.0134654199371692,0.0926139360257448,0.0934123320259667,0.9927368811540808,0.954040361623876,True,4203303,125014962.11,120247415.82,109472822.27,12318.0,0.9618641944169445,0.8756777622639715,10148.965912485794,0.954040361623876,0.9927368811540808,0.008875783861964168,18.643943984983476,9.418816886246988,9.225127098736486,2.606837606837607
01977854000195,1,12,5220702,Sítio d'Abadia,GO,328820.55,12,11,0.2769172624578531,0.0972222222222222,0.3284466253705859,0.9324113106677792,3.611186934047495,0.2046089887036384,0.0069444444444444,0.1796950402356308,0.1976645442591939,0.5851605358066833,0.7010046502909733,True,5220702,34735884.2,34735884.2,34664712.21,2939.0,1.0,0.9979510528768978,11818.946648519906,0.7010046502909733,0.5851605358066833,0.009466307179824142,17.363283837377473,7.985824666418917,9.377459170958556,1.0909090909090908
02073207000111,1,369,4206108,Grão-Pará,SC,1603569.204,369,114,0.2533702626219071,0.0228038865754511,0.4365262180477744,0.8039946120092738,3.946793083181409,0.2467629198132514,0.0141561333593046,0.2305663760464559,0.2326067864539467,0.5288841014205152,0.8937565744233789,True,4206108,62826583.48,61113075.8,56463111.44,6149.0,0.9727263908828423,0.8987137022654474,10217.365991218083,0.8937565744233789,0.5288841014205152,0.025523737169481368,17.955888845692296,8.724044745953469,9.231844099738826,3.236842105263158
02179215000147,1,9,4215703,Santo Amaro da Imperatriz,SC,99031.7,9,9,0.2168178832343198,0.1111111111111111,0.3370557104442315,0.8225745897525741,4.612165680629204,0.1189201186386098,0.0,0.1057067721232087,0.1189201186386098,0.5592538635182008,0.4533577824912054,True,4215703,203902855.2,202175851.95,191938584.54,28260.0,0.9915302645060754,0.9413236727447257,7215.246114649681,0.4533577824912054,0.5592538635182008,0.0004856807909965942,19.133154238389263,10.249202656238518,8.883951582150743,1.0
02180700000130,1,5,4215802,São Bento do Sul,SC,22797.01,5,4,0.4964367242432984,0.28,0.5215157601808307,1.0,2.01435540757841,0.3285822989910645,0.04,0.2164367242432983,0.2885822989910644,0.6951909457928263,0.6154997230232051,True,4215802,656482953.54,626496093.16,621307259.85,82760.0,0.9543219512124425,0.946417963329711,7932.370149105848,0.6154997230232051,0.6951909457928263,3.4725974036446874e-05,20.302407285703598,11.323700131859479,8.97870715384412,1.25
02246138000109,1,37,3304524,Rio das Ostras,RJ,2729915.56,37,16,0.1980155426802393,0.1482834185536888,0.352453172580913,0.7803370628797031,5.050108625133665,0.1445499121922553,0.0915023131239347,0.0497321241265505,0.0530475990683205,0.4014183565818778,0.8484519907784592,True,3304524,1151672556.46,1080739105.26,1080502398.64,149562.0,0.9384083168413472,0.9382027839243109,7700.3019246867525,0.8484519907784592,0.4014183565818778,0.0023703921263793833,20.86448111963247,11.915466301561146,8.949014818071324,2.3125
02247113000111,1,43,4209003,Joaçaba,SC,344345.53,43,34,0.1938131947393742,0.0405624661979448,0.2824179248094203,0.799708798310813,5.159607432015794,0.1693832915496583,0.0114886015372765,0.1532507285414294,0.1578946900123818,0.8563208384095313,0.8333239170542818,True,4209003,321557994.74,289758955.14,289482883.81,29976.0,0.9011094728784101,0.900250929988742,10727.181569922604,0.8333239170542818,0.8563208384095313,0.001070866019917885,19.58868847336777,10.308152340473523,9.280536132894246,1.2647058823529411
02299772000100,1,9,4216602,São José,SC,17680.64,9,9,0.1982636533483986,0.1111111111111111,0.343878954607978,0.7806844096141317,5.043788829225047,0.0980466100169484,0.0,0.0871525422372875,0.0980466100169484,0.992434863368516,0.6943204845294441,True,4216602,1438009221.47,1403029348.02,1356355410.74,287409.0,0.9756747919778692,0.9432174637610948,5003.354875699787,0.6943204845294441,0.992434863368516,1.2295220180803865e-05,21.08652550892985,12.568661567376834,8.517863941553017,1.0
02307876000100,1,6,4215703,Santo Amaro da Imperatriz,SC,2058497.08,6,6,0.9919611659947236,0.1666666666666666,0.995969350609912,0.9997974347381636,1.0081039805597785,0.9903533991936684,3.3306690738754695e-17,0.8252944993280569,0.9903533991936684,0.9220631694004764,0.9697773996716834,True,4215703,203902855.2,202175851.95,191938584.54,28260.0,0.9915302645060754,0.9413236727447257,7215.246114649681,0.9697773996716834,0.9220631694004764,0.01009547942808797,19.133154238389263,10.249202656238518,8.883951582150743,1.0
02316487000141,1,38,5213103,Mineiros,GO,16910755.999999996,38,27,0.5409772355406915,0.0512465373961218,0.7029845383612655,0.9411583373327604,1.8485066178441467,0.523322513830718,0.014756019603665,0.4897306981445696,0.508566494227053,0.5608431732245258,0.9795552841442944,True,5213103,678402600.84,651782645.6,638880337.18,71108.0,0.9607608296208784,0.9417421696039144,9540.453969173652,0.9795552841442944,0.5608431732245258,0.024927315990624224,20.335251476219995,11.171955127042576,9.16329634917742,1.4074074074074074
02318396000145,1,9,3143906,Muriaé,MG,1123067.01,9,9,0.3739088251284361,0.1111111111111111,0.5573020972274842,0.9097106235895932,2.6744487768014142,0.2956474282694907,0.0,0.262797714017325,0.2956474282694907,0.437953181446955,0.8265656385368314,True,3143906,887414857.39,851898041.7,829600906.67,103649.0,0.9599772131441889,0.9348512702502658,8561.731009368155,0.8265656385368314,0.437953181446955,0.0012655490277716141,20.603823139376544,11.548765469964032,9.055057669412513,1.0
02362976000130,1,133,4208203,Itajaí,SC,1765940.0,133,125,0.0102364422449173,0.0084233139239075,0.0298990905693285,0.0900257086877243,97.6901911888897,0.0022544780694731,0.0004267277458745,0.0018131283210098,0.0018277503235985,0.4141116382277481,0.3794600924801823,True,4208203,2879626419.94,2710544158.75,2700099900.64,291169.0,0.9412832650724454,0.9376563160912585,9889.879829033998,0.3794600924801823,0.4141116382277481,0.0006132531594278105,21.780926407381898,12.581659133593865,9.199267273788033,1.064
02396675000127,1,30,4218004,Tijucas,SC,641084.11,30,22,0.4137048052912782,0.0555555555555555,0.6188771392259278,0.8762935646618976,2.417182462495033,0.3857859864956248,0.0105820105820105,0.3581492497357226,0.3752039759136142,0.8397103084225801,0.8437257219146467,True,4218004,372212385.6,350431591.38,347095029.14,49474.0,0.9414828870219089,0.932518751573752,7523.393814933097,0.8437257219146467,0.8397103084225801,0.001722361035801061,19.734975178351707,10.809202558038098,8.925772620313607,1.3636363636363635
02406542000194,1,57,4215802,São Bento do Sul,SC,856129.7715,57,46,0.340217399533716,0.0286241920590951,0.4321818418389156,0.9340496827939128,2.939297053503281,0.3255555639677985,0.0070380629937416,0.3115932074746209,0.3185175009740569,0.7206042871705427,0.8769390160992807,True,4215802,656482953.54,626496093.16,621307259.85,82760.0,0.9543219512124425,0.946417963329711,7932.370149105848,0.8769390160992807,0.7206042871705427,0.0013041157685564114,20.302407285703598,11.323700131859479,8.97870715384412,1.2391304347826086
