orgao_cnpj,n_municipios,n_instrumentos_mapeados,municipio_ibge,municipio,uf,valor_total,n_instrumentos,n_fornecedores,portfolio_hhi,count_hhi,portfolio_cr1,portfolio_cr4,portfolio_neff,portfolio_hhi_norm,count_hhi_norm,hhi_gap_value_count,hhi_norm_gap_value_count,exposicao_degree_global,exposicao_strength_global,integracao_siconfi_principal
02318396000145,1,9,3143906,Muriaé,MG,1123067.01,9,9,0.3739088251284361,0.1111111111111111,0.5573020972274842,0.9097106235895932,2.6744487768014142,0.2956474282694907,0.0,0.262797714017325,0.2956474282694907,0.437953181446955,0.8265656385368314,True
02362976000130,1,133,4208203,Itajaí,SC,1765940.0,133,125,0.0102364422449173,0.0084233139239075,0.0298990905693285,0.0900257086877243,97.6901911888897,0.0022544780694731,0.0004267277458745,0.0018131283210098,0.0018277503235985,0.4141116382277481,0.3794600924801823,True
02396675000127,1,30,4218004,Tijucas,SC,641084.11,30,22,0.4137048052912782,0.0555555555555555,0.6188771392259278,0.8762935646618976,2.417182462495033,0.3857859864956248,0.0105820105820105,0.3581492497357226,0.3752039759136142,0.8397103084225801,0.8437257219146467,True
02406542000194,1,57,4215802,São Bento do Sul,SC,856129.7715,57,46,0.340217399533716,0.0286241920590951,0.4321818418389156,0.9340496827939128,2.939297053503281,0.3255555639677985,0.0070380629937416,0.3115932074746209,0.3185175009740569,0.7206042871705427,0.8769390160992807,True
02458148000108,1,7,2514453,São José dos Ramos,PB,133264.0,7,7,0.1498651095904484,0.1428571428571428,0.207107696001921,0.653319726257654,6.672667192068928,0.0081759611888565,0.0,0.0070079667333056,0.0081759611888565,0.5625089024724459,0.5101423200737224,True
02482295000105,1,364,4208450,Itapoá,SC,10573691.83,364,107,0.4875452394273862,0.0200156985871271,0.6868225977037956,0.854073925663105,2.0510917123803387,0.4827107605540597,0.0107705636681377,0.4675295408402591,0.4719401968859219,0.8398859586154863,0.9474205190673952,True
02524947000127,1,6,3301876,Iguaba Grande,RJ,44230.0,6,6,0.2192222340529886,0.1666666666666666,0.2780917929007461,0.8659281030974452,4.561581102025846,0.0630666808635864,3.3306690738754695e-17,0.052555567386322,0.0630666808635864,0.7065271625900915,0.5328827014975083,True
02571926000162,1,5,5220009,São João d'Aliança,GO,18590.0,5,5,0.347329957252579,0.2,0.4303388918773534,0.981172673480366,2.8791066797408384,0.1841624465657237,3.4694469519536136e-17,0.1473299572525789,0.1841624465657236,0.9657072119156102,0.5140533726663047,True
02581343000112,1,18,3506359,Bertioga,SP,62813.2,18,17,0.1668859562957242,0.0617283950617283,0.3350410423286825,0.6822419491444474,5.992115946700669,0.114816328564207,0.0030864197530864,0.1051575612339958,0.1117299088111205,0.565724542511215,0.3944809512966931,True
02701029000126,1,7,3514106,Dois Córregos,SP,114177.13000000002,7,7,0.2350122666892017,0.1428571428571428,0.3262972190665503,0.8705518346800274,4.25509703849832,0.107514311137402,0.0,0.0921551238320589,0.107514311137402,0.6446117473196145,0.5455209004190031,True
02762633000162,1,47,2914802,Itabuna,BA,6299811.4,47,39,0.1077981190386581,0.0321412403802625,0.2355632281309246,0.5614272706640074,9.276599711738791,0.0843191221712543,0.0066712730218484,0.0756568786583955,0.0776478491494059,0.5739869004145826,0.8610566180505648,True
02920909000193,1,48,3133709,Itatiaiuçu,MG,1569445.61,48,45,0.0670088948678088,0.0234374999999999,0.1328707402609511,0.4345014543065306,14.923391916442435,0.0458045515693499,0.0012428977272727,0.0435713948678088,0.0445616538420772,0.7951702737081202,0.7371272482007422,True
02983473000181,1,6,2910800,Feira de Santana,BA,467925.0,6,5,0.3461388532465247,0.2222222222222222,0.5232633434845327,0.9621370946198642,2.889014020300652,0.1826735665581559,0.0277777777777778,0.1239166310243025,0.1548957887803781,0.4014183565818778,0.7286966729556392,True
02994421000100,1,5,3143906,Muriaé,MG,155375.0,5,5,0.4218642903882013,0.2,0.6114239742558326,0.9678197908286404,2.370430545519261,0.2773303629852515,3.4694469519536136e-17,0.2218642903882012,0.2773303629852515,0.4597718386957113,0.6244210103835022,True
03061303000102,1,33,3500105,Adamantina,SP,1862683.45,33,30,0.0812559614313693,0.0413223140495867,0.1650261991644366,0.4767822304965452,12.306789340553472,0.0495751325152096,0.0082644628099173,0.0399336473817825,0.0413106697052923,0.4128482066964924,0.7114657848368069,True
03130778000103,1,7,5214408,Nazário,GO,219634.8,7,7,0.2837917295305102,0.1428571428571428,0.4370892044430118,0.9242615468951186,3.523710862379064,0.1644236844522618,0.0,0.1409345866733673,0.1644236844522618,0.6341764444951382,0.6449068896787227,True
03133862000180,1,14,3126703,Francisco Sá,MG,27087.74,14,13,0.1644277826500228,0.0816326530612245,0.2764627096981881,0.7045866506397358,6.081697289128171,0.0947967645375247,0.0051020408163265,0.0827951295887983,0.0896947237211981,0.429443367244301,0.1840341690227225,True
